Area,Sex,Yr,Age,B
2,1,1996,17,783.277
2,1,1997,17,780.97
2,1,1998,17,779.636
2,1,1999,17,775.943
2,1,2000,17,758.289
2,1,2001,17,818.426
2,1,2002,17,725.699
2,1,2003,17,668.861
2,1,2004,17,700.73
2,1,2005,17,727.199
2,1,2006,17,752.344
2,1,2007,17,1052.62
2,1,2008,17,552.414
2,1,2009,17,667.246
2,1,2010,17,574.5
2,1,2011,17,596.822
2,1,2012,17,361.422
2,1,2013,17,248.019
2,1,2014,17,397.727
2,1,2015,17,448.416
2,1,2016,17,171.037
2,1,2017,17,245.753
2,1,2018,17,435.525
2,1,2019,17,241.377
2,1,2020,17,317.001
2,1,2021,17,372.714
2,1,2022,17,424.912
2,1,2023,17,565.725
2,2,1952,17,286.991
2,2,1953,17,286.989
2,2,1954,17,286.98
2,2,1955,17,286.674
2,2,1956,17,285.553
2,2,1957,17,284.576
2,2,1958,17,284.162
2,2,1959,17,283.333
2,2,1960,17,282.018
2,2,1961,17,281.164
2,2,1962,17,279.675
2,2,1963,17,278.995
2,2,1964,17,277.664
2,2,1965,17,277.008
2,2,1966,17,276.032
2,2,1967,17,274.234
2,2,1968,17,272.186
2,2,1969,17,270.631
2,2,1970,17,268.554
2,2,1971,17,267.533
2,2,1972,17,264.616
2,2,1973,17,261.679
2,2,1974,17,260.606
2,2,1975,17,259.176
2,2,1976,17,257.724
2,2,1977,17,255.23
2,2,1978,17,254.198
2,2,1979,17,253.98
2,2,1980,17,252.078
2,2,1981,17,250.211
2,2,1982,17,247.507
2,2,1983,17,245.609
2,2,1984,17,245.017
2,2,1985,17,244.365
2,2,1986,17,241.687
2,2,1987,17,239.283
2,2,1988,17,237.194
2,2,1989,17,233.229
2,2,1990,17,230.997
2,2,1991,17,228.762
2,2,1992,17,227.078
2,2,1993,17,224.563
2,2,1994,17,222.29
2,2,1995,17,219.314
2,2,1996,17,218.411
2,2,1997,17,217.363
2,2,1998,17,216.754
2,2,1999,17,214.149
2,2,2000,17,207.149
2,2,2001,17,220.369
2,2,2002,17,191.695
2,2,2003,17,172.649
2,2,2004,17,177.654
2,2,2005,17,179.385
2,2,2006,17,182.428
2,2,2007,17,247.223
2,2,2008,17,126.102
2,2,2009,17,149.124
2,2,2010,17,127.186
2,2,2011,17,132.432
2,2,2012,17,79.8281
2,2,2013,17,54.5772
2,2,2014,17,87.5
2,2,2015,17,97.9141
2,2,2016,17,37.0669
2,2,2017,17,53.0347
2,2,2018,17,92.9648
2,2,2019,17,50.5351
2,2,2020,17,66.0338
2,2,2021,17,77.7434
2,2,2022,17,88.7113
2,2,2023,17,118.981
1,1,1952,18,893.646
1,1,1953,18,893.593
1,1,1954,18,893.42
1,1,1955,18,892.439
1,1,1956,18,891.839
1,1,1957,18,891.395
1,1,1958,18,890.693
1,1,1959,18,889.316
1,1,1960,18,888.138
1,1,1961,18,886.893
1,1,1962,18,885.261
1,1,1963,18,881.681
1,1,1964,18,877.842
1,1,1965,18,874.594
1,1,1966,18,868.44
1,1,1967,18,862.37
1,1,1968,18,857.199
1,1,1969,18,848.847
1,1,1970,18,842.567
1,1,1971,18,836.666
1,1,1972,18,828.421
1,1,1973,18,818.147
1,1,1974,18,808.627
1,1,1975,18,798.014
1,1,1976,18,791.808
1,1,1977,18,782.412
1,1,1978,18,777.843
1,1,1979,18,772.542
1,1,1980,18,767.21
1,1,1981,18,761.115
1,1,1982,18,755.534
1,1,1983,18,751.775
1,1,1984,18,750.009
1,1,1985,18,748.544
1,1,1986,18,746.891
1,1,1987,18,740.225
1,1,1988,18,738.532
1,1,1989,18,735.615
1,1,1990,18,730.137
1,1,1991,18,724.845
1,1,1992,18,719.384
1,1,1993,18,710.775
1,1,1994,18,702.201
1,1,1995,18,690.907
1,1,1996,18,683.801
1,1,1997,18,677.382
1,1,1998,18,666.349
1,1,1999,18,656.188
1,1,2000,18,646.338
1,1,2001,18,626.201
1,1,2002,18,672.639
1,1,2003,18,598.325
1,1,2004,18,555.737
1,1,2005,18,595.591
1,1,2006,18,634.097
1,1,2007,18,669.739
1,1,2008,18,975.62
1,1,2009,18,538.958
1,1,2010,18,668.408
1,1,2011,18,583.432
1,1,2012,18,611.794
1,1,2013,18,377.88
1,1,2014,18,267.313
1,1,2015,18,444.237
1,1,2016,18,517.969
1,1,2017,18,205.756
1,1,2018,18,301.624
1,1,2019,18,539.466
1,1,2020,18,303.069
1,1,2021,18,399.871
1,1,2022,18,471.075
1,1,2023,18,532.779
1,2,1952,18,246.775
1,2,1953,18,246.706
1,2,1954,18,246.516
1,2,1955,18,245.535
1,2,1956,18,245.03
1,2,1957,18,244.718
1,2,1958,18,244.189
1,2,1959,18,243.1
1,2,1960,18,242.362
1,2,1961,18,241.698
1,2,1962,18,240.761
1,2,1963,18,238.752
1,2,1964,18,236.537
1,2,1965,18,235.198
1,2,1966,18,231.296
1,2,1967,18,227.692
1,2,1968,18,225.411
1,2,1969,18,220.414
1,2,1970,18,217.622
1,2,1971,18,214.908
1,2,1972,18,210.513
1,2,1973,18,206.11
1,2,1974,18,202.197
1,2,1975,18,197.58
1,2,1976,18,196.522
1,2,1977,18,193.261
1,2,1978,18,194.018
1,2,1979,18,193.671
1,2,1980,18,192.57
1,2,1981,18,190.738
1,2,1982,18,188.477
1,2,1983,18,186.482
1,2,1984,18,186.277
1,2,1985,18,185.55
1,2,1986,18,184.099
1,2,1987,18,181.992
1,2,1988,18,180.892
1,2,1989,18,178.621
1,2,1990,18,176.258
1,2,1991,18,174.996
1,2,1992,18,173.961
1,2,1993,18,171.524
1,2,1994,18,170.06
1,2,1995,18,167.054
1,2,1996,18,165.832
1,2,1997,18,163.074
1,2,1998,18,156.539
1,2,1999,18,150.21
1,2,2000,18,143.967
1,2,2001,18,135.651
1,2,2002,18,141.907
1,2,2003,18,122.67
1,2,2004,18,111.622
1,2,2005,18,117.767
1,2,2006,18,124.404
1,2,2007,18,132.403
1,2,2008,18,194.827
1,2,2009,18,108.663
1,2,2010,18,136.357
1,2,2011,18,120.361
1,2,2012,18,127.419
1,2,2013,18,79.2273
1,2,2014,18,56.4434
1,2,2015,18,94.209
1,2,2016,18,110.231
1,2,2017,18,43.7816
1,2,2018,18,63.7318
1,2,2019,18,112.848
1,2,2020,18,62.6274
1,2,2021,18,82.9152
1,2,2022,18,98.1524
1,2,2023,18,110.872
2,1,1952,18,798.452
2,1,1953,18,798.451
2,1,1954,18,798.445
2,1,1955,18,797.945
2,1,1956,18,796.169
2,1,1957,18,794.474
2,1,1958,18,793.89
2,1,1959,18,792.54
2,1,1960,18,790.415
2,1,1961,18,788.79
2,1,1962,18,786.056
2,1,1963,18,784.14
2,1,1964,18,781.87
2,1,1965,18,780.281
2,1,1966,18,778.092
2,1,1967,18,774.259
2,1,1968,18,769.407
2,1,1969,18,764.54
2,1,1970,18,756.557
2,1,1971,18,752.582
2,1,1972,18,739.65
2,1,1973,18,728.519
2,1,1974,18,726.127
2,1,1975,18,722.635
2,1,1976,18,719.996
2,1,1977,18,714.524
2,1,1978,18,712.644
2,1,1979,18,712.665
2,1,1980,18,709.259
2,1,1981,18,705.071
2,1,1982,18,697.223
2,1,1983,18,694.07
2,1,1984,18,694.161
2,1,1985,18,692.765
2,1,1986,18,693.071
2,1,1987,18,685.068
2,1,1988,18,681.701
2,1,1989,18,676.413
2,1,1990,18,672.71
2,1,1991,18,668.12
2,1,1992,18,664.062
2,1,1993,18,657.43
2,1,1994,18,653.176
2,1,1995,18,645.697
2,1,1996,18,641.114
2,1,1997,18,638.777
2,1,1998,18,636.524
2,1,1999,18,632.407
2,1,2000,18,627.722
2,1,2001,18,611.045
2,1,2002,18,652.851
2,1,2003,18,577.608
2,1,2004,18,524.814
2,1,2005,18,548.705
2,1,2006,18,573.869
2,1,2007,18,581.234
2,1,2008,18,804.248
2,1,2009,18,433.394
2,1,2010,18,530.606
2,1,2011,18,459.581
2,1,2012,18,473.908
2,1,2013,18,286.021
2,1,2014,18,195.909
2,1,2015,18,314.572
2,1,2016,18,351.283
2,1,2017,18,136.117
2,1,2018,18,197.122
2,1,2019,18,345.457
2,1,2020,18,192.91
2,1,2021,18,252.723
2,1,2022,18,297.947
2,1,2023,18,340.807
2,2,1952,18,220.488
2,2,1953,18,220.486
2,2,1954,18,220.479
2,2,1955,18,220.244
2,2,1956,18,219.383
2,2,1957,18,218.633
2,2,1958,18,218.316
2,2,1959,18,217.681
2,2,1960,18,216.673
2,2,1961,18,216.021
2,2,1962,18,214.883
2,2,1963,18,214.368
2,2,1964,18,213.355
2,2,1965,18,212.863
2,2,1966,18,212.125
2,2,1967,18,210.753
2,2,1968,18,209.167
2,2,1969,18,207.891
2,2,1970,18,206.057
2,2,1971,18,205.003
2,2,1972,18,202.735
2,2,1973,18,200.556
2,2,1974,18,199.558
2,2,1975,18,198.191
2,2,1976,18,197.107
2,2,1977,18,195.213
2,2,1978,18,194.325
2,2,1979,18,194.003
2,2,1980,18,192.45
2,2,1981,18,190.926
2,2,1982,18,188.378
2,2,1983,18,186.853
2,2,1984,18,186.423
2,2,1985,18,185.821
2,2,1986,18,185.229
2,2,1987,18,182.35
2,2,1988,18,180.686
2,2,1989,18,177.993
2,2,1990,18,176.429
2,2,1991,18,174.642
2,2,1992,18,173.41
2,2,1993,18,171.686
2,2,1994,18,170.512
2,2,1995,18,167.781
2,2,1996,18,166.277
2,2,1997,18,165.201
2,2,1998,18,164.284
2,2,1999,18,161.986
2,2,2000,18,159.262
2,2,2001,18,152.81
2,2,2002,18,159.953
2,2,2003,18,138.216
2,2,2004,18,123.183
2,2,2005,18,124.939
2,2,2006,18,128.146
2,2,2007,18,125.328
2,2,2008,18,168.01
2,2,2009,18,88.3908
2,2,2010,18,106.918
2,2,2011,18,92.5477
2,2,2012,18,94.851
2,2,2013,18,56.9593
2,2,2014,18,39.0013
2,2,2015,18,62.1315
2,2,2016,18,68.8358
2,2,2017,18,26.5985
2,2,2018,18,38.1538
2,2,2019,18,65.5552
2,2,2020,18,36.4209
2,2,2021,18,47.7501
2,2,2022,18,56.4569
2,2,2023,18,64.6222
1,1,1952,19,4481.1
1,1,1953,19,4480.86
1,1,1954,19,4480.06
1,1,1955,19,4475.45
1,1,1956,19,4472.75
1,1,1957,19,4470.92
1,1,1958,19,4468.03
1,1,1959,19,4462.14
1,1,1960,19,4457.49
1,1,1961,19,4452.92
1,1,1962,19,4447.06
1,1,1963,19,4432.34
1,1,1964,19,4417.2
1,1,1965,19,4405.62
1,1,1966,19,4380.68
1,1,1967,19,4356.65
1,1,1968,19,4337.12
1,1,1969,19,4302.07
1,1,1970,19,4275.73
1,1,1971,19,4247.01
1,1,1972,19,4204.98
1,1,1973,19,4157.93
1,1,1974,19,4118.24
1,1,1975,19,4070.13
1,1,1976,19,4041.57
1,1,1977,19,4000.17
1,1,1978,19,3981.55
1,1,1979,19,3955.11
1,1,1980,19,3924.23
1,1,1981,19,3889.76
1,1,1982,19,3852.82
1,1,1983,19,3813.93
1,1,1984,19,3788.67
1,1,1985,19,3763.86
1,1,1986,19,3736.53
1,1,1987,19,3717.26
1,1,1988,19,3694.08
1,1,1989,19,3664.61
1,1,1990,19,3635.4
1,1,1991,19,3614.51
1,1,1992,19,3596.71
1,1,1993,19,3569.84
1,1,1994,19,3547.6
1,1,1995,19,3521.43
1,1,1996,19,3497.83
1,1,1997,19,3457.62
1,1,1998,19,3389.78
1,1,1999,19,3319.38
1,1,2000,19,3248.23
1,1,2001,19,3183.17
1,1,2002,19,3113.25
1,1,2003,19,3091.28
1,1,2004,19,3022.4
1,1,2005,19,2931.75
1,1,2006,19,2895
1,1,2007,19,2910.27
1,1,2008,19,2949.01
1,1,2009,19,3233.73
1,1,2010,19,3100.93
1,1,2011,19,3098.51
1,1,2012,19,3022.48
1,1,2013,19,2980.16
1,1,2014,19,2749.03
1,1,2015,19,2464.17
1,1,2016,19,2376.87
1,1,2017,19,2361.74
1,1,2018,19,2086.94
1,1,2019,19,1943.32
1,1,2020,19,2021.76
1,1,2021,19,1898.05
1,1,2022,19,1876.55
1,1,2023,19,1918.56
1,2,1952,19,915.301
1,2,1953,19,915.046
1,2,1954,19,914.341
1,2,1955,19,910.701
1,2,1956,19,908.826
1,2,1957,19,907.673
1,2,1958,19,905.725
1,2,1959,19,901.704
1,2,1960,19,898.99
1,2,1961,19,896.564
1,2,1962,19,893.149
1,2,1963,19,885.771
1,2,1964,19,877.637
1,2,1965,19,872.766
1,2,1966,19,858.399
1,2,1967,19,845.121
1,2,1968,19,836.728
1,2,1969,19,818.125
1,2,1970,19,807.338
1,2,1971,19,795.997
1,2,1972,19,777.642
1,2,1973,19,759.88
1,2,1974,19,744.587
1,2,1975,19,726.13
1,2,1976,19,720.012
1,2,1977,19,706.501
1,2,1978,19,707.873
1,2,1979,19,704.761
1,2,1980,19,698.4
1,2,1981,19,689.631
1,2,1982,19,679.339
1,2,1983,19,667.958
1,2,1984,19,663.899
1,2,1985,19,658.732
1,2,1986,19,650.393
1,2,1987,19,646.157
1,2,1988,19,640.5
1,2,1989,19,629.874
1,2,1990,19,620.702
1,2,1991,19,616.457
1,2,1992,19,613.037
1,2,1993,19,605.98
1,2,1994,19,602.418
1,2,1995,19,596.157
1,2,1996,19,593.193
1,2,1997,19,581.128
1,2,1998,19,554.566
1,2,1999,19,527.634
1,2,2000,19,501.049
1,2,2001,19,476.924
1,2,2002,19,453.417
1,2,2003,19,438.147
1,2,2004,19,417.136
1,2,2005,19,394.639
1,2,2006,19,384.386
1,2,2007,19,388.084
1,2,2008,19,396.298
1,2,2009,19,448.175
1,2,2010,19,422.304
1,2,2011,19,422.924
1,2,2012,19,409.808
1,2,2013,19,404.221
1,2,2014,19,364.303
1,2,2015,19,316.113
1,2,2016,19,308.247
1,2,2017,19,312.87
1,2,2018,19,264.903
1,2,2019,19,243.712
1,2,2020,19,263.23
1,2,2021,19,245.5
1,2,2022,19,247.364
1,2,2023,19,258.893
2,1,1952,19,3552.18
2,1,1953,19,3552.17
2,1,1954,19,3552.15
2,1,1955,19,3550.02
2,1,1956,19,3542.54
2,1,1957,19,3535.53
2,1,1958,19,3533.39
2,1,1959,19,3528.09
2,1,1960,19,3519.69
2,1,1961,19,3513.63
2,1,1962,19,3503.12
2,1,1963,19,3496.22
2,1,1964,19,3488.33
2,1,1965,19,3483.63
2,1,1966,19,3476.62
2,1,1967,19,3462.73
2,1,1968,19,3444.44
2,1,1969,19,3425.49
2,1,1970,19,3390.78
2,1,1971,19,3369.96
2,1,1972,19,3306.25
2,1,1973,19,3253.01
2,1,1974,19,3241.24
2,1,1975,19,3222.06
2,1,1976,19,3204.77
2,1,1977,19,3177.28
2,1,1978,19,3166.3
2,1,1979,19,3162.13
2,1,1980,19,3140.75
2,1,1981,19,3115.55
2,1,1982,19,3072
2,1,1983,19,3044.04
2,1,1984,19,3033.15
2,1,1985,19,3018.21
2,1,1986,19,3013.05
2,1,1987,19,2997.11
2,1,1988,19,2981.09
2,1,1989,19,2958.1
2,1,1990,19,2947.98
2,1,1991,19,2935.35
2,1,1992,19,2923.13
2,1,1993,19,2900.42
2,1,1994,19,2892.84
2,1,1995,19,2876.06
2,1,1996,19,2860.83
2,1,1997,19,2842.21
2,1,1998,19,2823.48
2,1,1999,19,2793.52
2,1,2000,19,2758.48
2,1,2001,19,2716.24
2,1,2002,19,2642.85
2,1,2003,19,2613.11
2,1,2004,19,2493.62
2,1,2005,19,2355.38
2,1,2006,19,2284.72
2,1,2007,19,2205.14
2,1,2008,19,2127.44
2,1,2009,19,2299.5
2,1,2010,19,2165.6
2,1,2011,19,2150.72
2,1,2012,19,2066.42
2,1,2013,19,2004.63
2,1,2014,19,1801.03
2,1,2015,19,1571.21
2,1,2016,19,1471.58
2,1,2017,19,1444.8
2,1,2018,19,1259.99
2,1,2019,19,1150.37
2,1,2020,19,1191.97
2,1,2021,19,1099.18
2,1,2022,19,1077.55
2,1,2023,19,1101.19
2,2,1952,19,738.244
2,2,1953,19,738.239
2,2,1954,19,738.214
2,2,1955,19,737.421
2,2,1956,19,734.534
2,2,1957,19,732.023
2,2,1958,19,730.968
2,2,1959,19,728.847
2,2,1960,19,725.486
2,2,1961,19,723.322
2,2,1962,19,719.544
2,2,1963,19,717.856
2,2,1964,19,714.51
2,2,1965,19,712.917
2,2,1966,19,710.51
2,2,1967,19,705.978
2,2,1968,19,700.731
2,2,1969,19,696.442
2,2,1970,19,689.99
2,2,1971,19,685.421
2,2,1972,19,676.117
2,2,1973,19,667.421
2,2,1974,19,663.231
2,2,1975,19,657.418
2,2,1976,19,651.939
2,2,1977,19,644.328
2,2,1978,19,640.407
2,2,1979,19,638.253
2,2,1980,19,631.79
2,2,1981,19,625.416
2,2,1982,19,615.694
2,2,1983,19,608.073
2,2,1984,19,604.38
2,2,1985,19,600.734
2,2,1986,19,597.156
2,2,1987,19,591.223
2,2,1988,19,585.029
2,2,1989,19,575.442
2,2,1990,19,570.74
2,2,1991,19,565.656
2,2,1992,19,561.936
2,2,1993,19,556.75
2,2,1994,19,553.898
2,2,1995,19,547.603
2,2,1996,19,543.223
2,2,1997,19,537.488
2,2,1998,19,531.872
2,2,1999,19,520.955
2,2,2000,19,508.532
2,2,2001,19,493.211
2,2,2002,19,469.466
2,2,2003,19,454.353
2,2,2004,19,423.28
2,2,2005,19,384.799
2,2,2006,19,364.61
2,2,2007,19,339.003
2,2,2008,19,316.06
2,2,2009,19,339.877
2,2,2010,19,307.575
2,2,2011,19,302.151
2,2,2012,19,283.232
2,2,2013,19,270.301
2,2,2014,19,234.309
2,2,2015,19,194.445
2,2,2016,19,180.734
2,2,2017,19,179.414
2,2,2018,19,148.512
2,2,2019,19,131.965
2,2,2020,19,142.739
2,2,2021,19,129.974
2,2,2022,19,129.56
2,2,2023,19,136.103
